CustomerID,ProductID,QuantitySold,SalePrice,DateOfSale,Channel,ReturnStatus,Age,Gender,Region,Occupation,LoyaltyTier,Category,SubCategory,ManufacturingCost,SellingPrice,Discount,Stock,CampaignID,Medium,ConversionRate,CustomerReach
CUST0635,PROD063,2,356.74,2024-07-11,Offline,Returned,41,Male,South,Artist,Gold,Books,Comics,220.53,356.74,20,30,CAMP038,Social Media,0.25,7042
CUST0481,PROD073,4,650.33,2025-06-15,Online,Not Returned,62,Other,East,Artist,Bronze,Electronics,Laptops,346.79,650.33,15,188,CAMP035,Radio,0.09,5354
CUST0522,PROD024,1,426.37,2025-01-29,Online,Not Returned,60,Female,East,Salesperson,Platinum,Beauty,Skincare,282.65,426.37,20,69,CAMP024,Email,0.05,8351
CUST0932,PROD065,3,612.26,2025-04-11,Offline,Not Returned,47,Male,South,Artist,Gold,Beauty,Skincare,478.42,612.26,5,107,CAMP050,Social Media,0.1,7198
CUST0695,PROD093,4,85.43,2025-04-14,Online,Not Returned,42,Female,South,Salesperson,Gold,Beauty,Skincare,69.22,85.43,15,162,CAMP005,TV,0.23,3818
CUST0810,PROD081,2,577.8,2024-07-06,Online,Not Returned,58,Other,West,Engineer,Platinum,Clothing,Pants,449.24,577.8,15,136,CAMP002,Radio,0.17,3223
CUST0257,PROD004,4,510.3,2024-12-13,Offline,Not Returned,28,Female,South,Salesperson,Silver,Home,Furniture,316.46,510.3,15,134,CAMP006,Print,0.3,4431
CUST0346,PROD087,2,485.74,2025-02-21,Offline,Not Returned,31,Male,West,Engineer,Bronze,Beauty,Makeup,389.18,485.74,20,82,CAMP010,Email,0.09,6096
CUST0466,PROD045,2,309.56,2024-08-07,Online,Not Returned,20,Male,South,Engineer,Gold,Electronics,Cameras,167.83,309.56,0,104,CAMP008,Radio,0.08,9694
CUST0438,PROD081,3,577.8,2025-02-21,Offline,Not Returned,35,Male,East,Artist,Platinum,Clothing,Pants,449.24,577.8,15,136,CAMP040,Email,0.11,1738
CUST0130,PROD040,4,736.86,2025-06-04,Online,Returned,49,Other,South,Teacher,Silver,Home,Decor,409.45,736.86,0,106,CAMP014,TV,0.23,3847
CUST0274,PROD039,1,815.84,2024-02-20,Online,Returned,24,Female,West,Doctor,Silver,Electronics,Cameras,442.56,815.84,10,140,CAMP034,Email,0.1,8195
CUST0535,PROD041,2,351.46,2024-02-24,Online,Not Returned,25,Male,East,Salesperson,Gold,Books,Non-Fiction,195.31,351.46,20,183,CAMP029,Social Media,0.23,2626
CUST0381,PROD100,1,509.14,2023-09-22,Offline,Not Returned,66,Male,North,Engineer,Bronze,Books,Non-Fiction,409.31,509.14,5,110,CAMP027,Social Media,0.26,359
CUST0399,PROD046,4,917.26,2023-12-14,Offline,Returned,53,Male,East,Teacher,Gold,Clothing,Jackets,489.42,917.26,10,188,CAMP007,Print,0.2,1339
CUST0446,PROD043,4,707.97,2023-10-21,Online,Returned,51,Male,South,Salesperson,Gold,Beauty,Skincare,473.44,707.97,15,100,CAMP050,Social Media,0.1,7198
CUST0585,PROD100,1,509.14,2024-11-10,Offline,Returned,56,Male,East,Salesperson,Bronze,Books,Non-Fiction,409.31,509.14,5,110,CAMP011,Social Media,0.28,538
CUST0951,PROD014,1,420.72,2024-09-16,Online,Returned,51,Male,West,Doctor,Silver,Clothing,Pants,309.02,420.72,15,86,CAMP031,TV,0.15,6584
CUST0329,PROD050,4,51.51,2024-06-27,Offline,Returned,32,Female,East,Doctor,Bronze,Clothing,Shirts,26.76,51.51,10,128,CAMP039,Print,0.18,4569
CUST0445,PROD028,1,615.27,2024-01-20,Online,Returned,26,Female,South,Teacher,Silver,Beauty,Haircare,367.56,615.27,20,29,CAMP037,Email,0.24,9416
CUST0144,PROD050,2,51.51,2024-01-13,Offline,Not Returned,23,Female,South,Engineer,Gold,Clothing,Shirts,26.76,51.51,10,128,CAMP049,Email,0.24,8586
CUST0855,PROD083,3,215.27,2024-10-01,Online,Not Returned,46,Other,North,Doctor,Platinum,Home,Decor,140.76,215.27,20,32,CAMP001,TV,0.22,4310
CUST0429,PROD078,2,258.77,2025-02-15,Offline,Returned,36,Male,South,Lawyer,Bronze,Beauty,Makeup,167.41,258.77,20,179,CAMP032,Social Media,0.05,1064
CUST0384,PROD024,4,426.37,2024-09-23,Offline,Not Returned,42,Other,West,Teacher,Platinum,Beauty,Skincare,282.65,426.37,20,69,CAMP025,Print,0.03,8674
CUST0726,PROD083,3,215.27,2025-02-18,Offline,Not Returned,53,Other,South,Lawyer,Gold,Home,Decor,140.76,215.27,20,32,CAMP033,Radio,0.13,6422
CUST0805,PROD046,4,917.26,2025-06-11,Offline,Not Returned,55,Female,East,Artist,Gold,Clothing,Jackets,489.42,917.26,10,188,CAMP017,TV,0.26,3221
CUST0782,PROD049,2,658.16,2025-05-10,Online,Not Returned,66,Female,North,Artist,Platinum,Electronics,Laptops,329.32,658.16,20,182,CAMP017,TV,0.26,3221
CUST0350,PROD087,4,485.74,2024-03-02,Offline,Not Returned,61,Other,East,Doctor,Silver,Beauty,Makeup,389.18,485.74,20,82,CAMP009,Social Media,0.14,9369
CUST0324,PROD047,1,169.72,2025-04-23,Online,Not Returned,53,Male,East,Lawyer,Bronze,Home,Kitchen,97.26,169.72,20,122,CAMP047,Print,0.23,724
CUST0975,PROD053,3,389.2,2025-05-12,Offline,Returned,46,Other,South,Engineer,Silver,Books,Fiction,272.76,389.2,15,60,CAMP042,Print,0.21,6266
CUST0424,PROD024,4,426.37,2024-07-26,Offline,Returned,42,Female,East,Teacher,Bronze,Beauty,Skincare,282.65,426.37,20,69,CAMP041,Social Media,0.07,1206
CUST0286,PROD020,1,451.18,2024-07-05,Online,Not Returned,31,Other,East,Engineer,Bronze,Beauty,Skincare,270.78,451.18,20,88,CAMP039,Print,0.18,4569
CUST0976,PROD049,1,658.16,2025-03-07,Online,Returned,24,Other,North,Artist,Platinum,Electronics,Laptops,329.32,658.16,20,182,CAMP039,Print,0.18,4569
CUST0234,PROD037,2,406.67,2023-12-24,Online,Returned,55,Other,South,Teacher,Gold,Electronics,Phones,322.86,406.67,0,127,CAMP019,TV,0.06,614
CUST0649,PROD086,4,290.81,2023-06-18,Offline,Not Returned,34,Male,North,Doctor,Bronze,Books,Non-Fiction,232.09,290.81,0,66,CAMP040,Email,0.11,1738
CUST0489,PROD098,3,197.25,2025-04-30,Online,Not Returned,58,Female,East,Doctor,Platinum,Books,Comics,115.99,197.25,0,59,CAMP014,TV,0.23,3847
CUST0494,PROD038,4,10.99,2025-06-14,Offline,Not Returned,32,Female,East,Doctor,Gold,Clothing,Shirts,8.08,10.99,0,14,CAMP024,Email,0.05,8351
CUST0812,PROD011,4,828.39,2024-03-28,Offline,Not Returned,50,Male,East,Lawyer,Gold,Beauty,Makeup,415.84,828.39,0,151,CAMP009,Social Media,0.14,9369
CUST0145,PROD062,4,621.93,2025-03-05,Online,Not Returned,58,Male,West,Doctor,Gold,Home,Kitchen,393.31,621.93,20,121,CAMP047,Print,0.23,724
CUST0205,PROD087,4,485.74,2025-05-25,Offline,Returned,25,Male,South,Artist,Platinum,Beauty,Makeup,389.18,485.74,20,82,CAMP003,Radio,0.18,5134
CUST0705,PROD002,3,431.54,2024-07-18,Online,Returned,37,Other,West,Engineer,Bronze,Beauty,Makeup,222.27,431.54,10,171,CAMP041,Social Media,0.07,1206
CUST0721,PROD070,1,19.6,2025-04-21,Offline,Returned,43,Male,East,Artist,Bronze,Books,Comics,14.65,19.6,0,150,CAMP035,Radio,0.09,5354
CUST0267,PROD033,1,64.7,2023-09-17,Online,Returned,61,Male,North,Engineer,Bronze,Clothing,Jackets,46.34,64.7,10,11,CAMP021,Radio,0.12,1050
CUST0738,PROD061,3,285.13,2025-02-06,Online,Not Returned,50,Male,East,Artist,Bronze,Books,Non-Fiction,149.78,285.13,0,91,CAMP003,Radio,0.18,5134
CUST0125,PROD018,4,10.9,2024-01-30,Offline,Not Returned,37,Male,West,Lawyer,Silver,Clothing,Shirts,8.98,10.9,5,107,CAMP007,Print,0.2,1339
CUST0437,PROD017,3,748.75,2024-02-04,Offline,Returned,30,Male,North,Lawyer,Silver,Home,Decor,433.57,748.75,5,115,CAMP015,Email,0.09,919
CUST0687,PROD047,4,169.72,2024-08-11,Online,Returned,21,Other,East,Salesperson,Silver,Home,Kitchen,97.26,169.72,20,122,CAMP008,Radio,0.08,9694
CUST0864,PROD084,2,192.46,2023-08-21,Online,Returned,34,Female,North,Lawyer,Gold,Clothing,Jackets,138.14,192.46,15,49,CAMP011,Social Media,0.28,538
CUST0943,PROD062,2,621.93,2024-03-09,Online,Not Returned,41,Other,South,Salesperson,Bronze,Home,Kitchen,393.31,621.93,20,121,CAMP031,TV,0.15,6584
CUST0775,PROD091,2,425.91,2023-09-11,Online,Returned,63,Other,West,Engineer,Bronze,Home,Kitchen,266.74,425.91,20,75,CAMP006,Print,0.3,4431
CUST0879,PROD063,3,356.74,2025-05-16,Offline,Not Returned,51,Male,South,Salesperson,Platinum,Books,Comics,220.53,356.74,20,30,CAMP005,TV,0.23,3818
CUST0544,PROD050,1,51.51,2024-05-21,Offline,Not Returned,68,Male,West,Artist,Platinum,Clothing,Shirts,26.76,51.51,10,128,CAMP029,Social Media,0.23,2626
CUST0204,PROD066,1,158.94,2024-07-27,Offline,Returned,48,Female,West,Salesperson,Gold,Clothing,Jackets,128.09,158.94,10,191,CAMP048,TV,0.13,6770
CUST0235,PROD075,1,929.6,2023-11-22,Online,Returned,61,Female,West,Engineer,Gold,Home,Kitchen,474.28,929.6,20,117,CAMP016,Radio,0.11,9001
CUST0873,PROD100,3,509.14,2023-07-15,Offline,Returned,39,Male,South,Artist,Bronze,Books,Non-Fiction,409.31,509.14,5,110,CAMP036,Email,0.16,7271
CUST0920,PROD099,4,434.26,2025-05-27,Offline,Returned,67,Male,East,Artist,Silver,Clothing,Shirts,219.74,434.26,0,74,CAMP014,TV,0.23,3847
CUST0823,PROD081,3,577.8,2024-03-03,Online,Returned,42,Female,East,Salesperson,Gold,Clothing,Pants,449.24,577.8,15,136,CAMP047,Print,0.23,724
CUST0571,PROD022,4,45.65,2024-10-07,Online,Returned,20,Other,East,Doctor,Bronze,Electronics,Phones,32.06,45.65,15,134,CAMP032,Social Media,0.05,1064
CUST0262,PROD050,1,51.51,2024-02-06,Offline,Not Returned,53,Female,West,Engineer,Gold,Clothing,Shirts,26.76,51.51,10,128,CAMP002,Radio,0.17,3223
CUST0251,PROD064,4,875.84,2024-11-15,Online,Not Returned,38,Other,West,Lawyer,Bronze,Beauty,Skincare,481.01,875.84,5,168,CAMP031,TV,0.15,6584
CUST0749,PROD028,4,615.27,2024-12-05,Online,Not Returned,62,Female,South,Doctor,Gold,Beauty,Haircare,367.56,615.27,20,29,CAMP018,Email,0.13,6854
CUST0311,PROD093,4,85.43,2024-04-18,Online,Not Returned,62,Male,South,Engineer,Bronze,Beauty,Skincare,69.22,85.43,15,162,CAMP017,TV,0.26,3221
CUST0789,PROD058,3,23.23,2024-03-30,Online,Not Returned,44,Female,West,Doctor,Platinum,Books,Comics,16.63,23.23,0,16,CAMP039,Print,0.18,4569
CUST0325,PROD005,2,319.66,2023-08-06,Offline,Not Returned,39,Female,North,Teacher,Platinum,Electronics,Laptops,234.05,319.66,5,196,CAMP018,Email,0.13,6854
CUST0821,PROD063,4,356.74,2024-01-02,Offline,Returned,69,Other,West,Salesperson,Silver,Books,Comics,220.53,356.74,20,30,CAMP005,TV,0.23,3818
CUST0948,PROD041,3,351.46,2023-06-16,Online,Returned,19,Male,West,Lawyer,Gold,Books,Non-Fiction,195.31,351.46,20,183,CAMP018,Email,0.13,6854
CUST0637,PROD096,4,22.76,2023-11-20,Offline,Not Returned,56,Female,East,Teacher,Bronze,Home,Furniture,16.19,22.76,5,15,CAMP005,TV,0.23,3818
CUST0350,PROD006,3,714.55,2024-11-19,Online,Not Returned,61,Other,East,Doctor,Silver,Beauty,Skincare,369.85,714.55,0,159,CAMP045,Print,0.09,3248
CUST0055,PROD061,1,285.13,2025-02-22,Offline,Returned,24,Male,West,Artist,Bronze,Books,Non-Fiction,149.78,285.13,0,91,CAMP001,TV,0.22,4310
CUST0802,PROD091,3,425.91,2024-11-27,Offline,Returned,30,Other,South,Artist,Silver,Home,Kitchen,266.74,425.91,20,75,CAMP007,Print,0.2,1339
CUST0265,PROD087,3,485.74,2023-07-29,Online,Returned,34,Male,East,Engineer,Platinum,Beauty,Makeup,389.18,485.74,20,82,CAMP015,Email,0.09,919
CUST0079,PROD087,3,485.74,2023-09-06,Online,Returned,58,Other,West,Artist,Silver,Beauty,Makeup,389.18,485.74,20,82,CAMP023,Radio,0.09,4699
CUST0857,PROD025,4,101.3,2024-08-19,Online,Returned,62,Female,East,Teacher,Silver,Books,Fiction,65.6,101.3,15,153,CAMP019,TV,0.06,614
CUST0102,PROD021,2,697.73,2025-05-01,Offline,Returned,65,Male,North,Doctor,Silver,Clothing,Pants,455.74,697.73,5,125,CAMP039,Print,0.18,4569
CUST0085,PROD079,4,429.38,2023-08-19,Offline,Returned,21,Other,West,Doctor,Silver,Home,Furniture,255.82,429.38,5,54,CAMP012,Radio,0.28,1905
CUST0806,PROD100,1,509.14,2024-11-25,Offline,Returned,36,Male,West,Lawyer,Silver,Books,Non-Fiction,409.31,509.14,5,110,CAMP050,Social Media,0.1,7198
CUST0617,PROD078,3,258.77,2024-11-09,Online,Returned,32,Male,South,Salesperson,Gold,Beauty,Makeup,167.41,258.77,20,179,CAMP020,TV,0.2,1925
CUST0877,PROD096,1,22.76,2024-07-23,Offline,Returned,25,Other,North,Artist,Gold,Home,Furniture,16.19,22.76,5,15,CAMP002,Radio,0.17,3223
CUST0290,PROD041,3,351.46,2024-02-26,Online,Returned,58,Male,South,Engineer,Gold,Books,Non-Fiction,195.31,351.46,20,183,CAMP009,Social Media,0.14,9369
CUST0089,PROD044,3,571.0,2024-12-11,Offline,Returned,23,Male,West,Lawyer,Platinum,Electronics,Cameras,318.85,571.0,15,193,CAMP042,Print,0.21,6266
CUST0184,PROD029,2,837.01,2024-08-01,Online,Returned,69,Male,South,Doctor,Platinum,Home,Kitchen,468.43,837.01,20,90,CAMP006,Print,0.3,4431
CUST0125,PROD060,1,632.18,2025-04-09,Offline,Not Returned,37,Male,West,Lawyer,Silver,Electronics,Phones,365.7,632.18,5,91,CAMP050,Social Media,0.1,7198
CUST0794,PROD090,3,704.66,2023-10-14,Online,Not Returned,40,Other,East,Doctor,Gold,Clothing,Jackets,419.44,704.66,15,112,CAMP037,Email,0.24,9416
CUST0472,PROD090,3,704.66,2024-07-15,Online,Returned,57,Female,North,Doctor,Gold,Clothing,Jackets,419.44,704.66,15,112,CAMP024,Email,0.05,8351
CUST0187,PROD009,2,616.24,2024-10-29,Online,Returned,54,Female,West,Lawyer,Gold,Books,Non-Fiction,340.86,616.24,5,161,CAMP007,Print,0.2,1339
CUST0963,PROD080,2,432.62,2024-05-24,Online,Returned,38,Female,East,Salesperson,Silver,Books,Comics,322.14,432.62,5,53,CAMP050,Social Media,0.1,7198
CUST0704,PROD005,2,319.66,2025-04-02,Offline,Not Returned,47,Other,West,Salesperson,Silver,Electronics,Laptops,234.05,319.66,5,196,CAMP008,Radio,0.08,9694
CUST0202,PROD096,1,22.76,2024-02-01,Offline,Returned,26,Female,North,Salesperson,Silver,Home,Furniture,16.19,22.76,5,15,CAMP021,Radio,0.12,1050
CUST0230,PROD065,3,612.26,2024-05-03,Offline,Not Returned,62,Female,North,Teacher,Gold,Beauty,Skincare,478.42,612.26,5,107,CAMP016,Radio,0.11,9001
CUST0464,PROD081,3,577.8,2023-10-10,Offline,Not Returned,58,Male,West,Salesperson,Platinum,Clothing,Pants,449.24,577.8,15,136,CAMP024,Email,0.05,8351
CUST0944,PROD024,4,426.37,2024-03-04,Offline,Not Returned,54,Female,East,Artist,Platinum,Beauty,Skincare,282.65,426.37,20,69,CAMP037,Email,0.24,9416
CUST0626,PROD032,1,291.99,2025-03-05,Online,Returned,27,Male,East,Doctor,Silver,Home,Decor,191.05,291.99,10,189,CAMP041,Social Media,0.07,1206
CUST0343,PROD030,4,435.32,2023-08-20,Online,Not Returned,20,Other,West,Artist,Silver,Clothing,Jackets,360.08,435.32,15,33,CAMP042,Print,0.21,6266
CUST0993,PROD065,3,612.26,2025-06-06,Online,Returned,64,Other,North,Lawyer,Platinum,Beauty,Skincare,478.42,612.26,5,107,CAMP013,TV,0.09,7006
CUST0068,PROD042,1,414.51,2024-12-17,Offline,Not Returned,63,Other,West,Salesperson,Bronze,Home,Decor,213.43,414.51,5,46,CAMP041,Social Media,0.07,1206
CUST0297,PROD051,1,644.99,2023-08-28,Offline,Not Returned,59,Female,South,Doctor,Gold,Electronics,Cameras,461.93,644.99,0,138,CAMP038,Social Media,0.25,7042
CUST0903,PROD083,3,215.27,2024-12-29,Online,Not Returned,68,Female,East,Teacher,Gold,Home,Decor,140.76,215.27,20,32,CAMP049,Email,0.24,8586
CUST0950,PROD036,3,497.78,2023-09-25,Offline,Returned,55,Female,North,Engineer,Bronze,Clothing,Shirts,390.67,497.78,20,118,CAMP035,Radio,0.09,5354
CUST0392,PROD014,4,420.72,2024-03-02,Offline,Returned,21,Other,West,Lawyer,Gold,Clothing,Pants,309.02,420.72,15,86,CAMP033,Radio,0.13,6422
CUST0730,PROD075,4,929.6,2024-10-09,Online,Not Returned,47,Other,East,Doctor,Gold,Home,Kitchen,474.28,929.6,20,117,CAMP037,Email,0.24,9416
CUST0713,PROD094,1,534.34,2023-08-22,Offline,Returned,47,Other,West,Teacher,Gold,Books,Comics,418.25,534.34,5,153,CAMP039,Print,0.18,4569
CUST0789,PROD026,1,67.9,2024-02-26,Online,Returned,44,Female,West,Doctor,Platinum,Home,Furniture,44.75,67.9,20,143,CAMP050,Social Media,0.1,7198
CUST0126,PROD039,2,815.84,2024-04-23,Online,Not Returned,37,Other,South,Salesperson,Gold,Electronics,Cameras,442.56,815.84,10,140,CAMP049,Email,0.24,8586
CUST0662,PROD085,3,615.79,2023-06-18,Online,Returned,30,Other,West,Doctor,Platinum,Beauty,Haircare,384.15,615.79,5,126,CAMP029,Social Media,0.23,2626
CUST0286,PROD009,1,616.24,2024-08-12,Online,Not Returned,31,Other,East,Engineer,Bronze,Books,Non-Fiction,340.86,616.24,5,161,CAMP037,Email,0.24,9416
CUST0948,PROD072,4,458.6,2025-05-11,Online,Not Returned,19,Male,West,Lawyer,Gold,Electronics,Phones,302.12,458.6,0,170,CAMP044,Radio,0.12,8434
CUST0589,PROD046,4,917.26,2025-02-22,Offline,Returned,54,Male,North,Salesperson,Gold,Clothing,Jackets,489.42,917.26,10,188,CAMP002,Radio,0.17,3223
CUST0295,PROD055,3,407.11,2024-03-28,Offline,Not Returned,51,Male,South,Lawyer,Platinum,Beauty,Skincare,324.95,407.11,15,94,CAMP050,Social Media,0.1,7198
CUST0138,PROD021,3,697.73,2024-11-27,Offline,Not Returned,60,Female,South,Artist,Bronze,Clothing,Pants,455.74,697.73,5,125,CAMP010,Email,0.09,6096
CUST0573,PROD003,1,444.43,2024-09-23,Offline,Returned,44,Male,West,Lawyer,Gold,Home,Kitchen,322.07,444.43,20,144,CAMP048,TV,0.13,6770
CUST0893,PROD010,2,418.52,2025-01-17,Online,Not Returned,51,Other,East,Artist,Gold,Books,Non-Fiction,232.85,418.52,0,166,CAMP006,Print,0.3,4431
CUST0468,PROD066,4,158.94,2024-08-08,Offline,Not Returned,39,Other,East,Engineer,Gold,Clothing,Jackets,128.09,158.94,10,191,CAMP034,Email,0.1,8195
CUST0842,PROD010,3,418.52,2024-05-17,Online,Returned,65,Other,East,Doctor,Silver,Books,Non-Fiction,232.85,418.52,0,166,CAMP006,Print,0.3,4431
CUST0834,PROD097,2,469.33,2024-11-15,Offline,Returned,50,Female,East,Engineer,Silver,Electronics,Cameras,236.26,469.33,0,120,CAMP036,Email,0.16,7271
CUST1000,PROD081,1,577.8,2025-03-13,Online,Returned,32,Female,South,Salesperson,Silver,Clothing,Pants,449.24,577.8,15,136,CAMP013,TV,0.09,7006
CUST0717,PROD051,2,644.99,2024-06-04,Offline,Not Returned,60,Male,South,Salesperson,Bronze,Electronics,Cameras,461.93,644.99,0,138,CAMP034,Email,0.1,8195
CUST0768,PROD074,1,663.94,2024-04-11,Online,Not Returned,56,Other,West,Engineer,Gold,Beauty,Haircare,359.04,663.94,5,70,CAMP025,Print,0.03,8674
CUST0502,PROD080,3,432.62,2025-03-18,Offline,Not Returned,22,Female,West,Engineer,Platinum,Books,Comics,322.14,432.62,5,53,CAMP032,Social Media,0.05,1064
CUST0787,PROD056,4,472.34,2025-05-06,Online,Returned,57,Other,North,Doctor,Bronze,Beauty,Skincare,334.61,472.34,0,27,CAMP021,Radio,0.12,1050
CUST0869,PROD045,3,309.56,2023-09-29,Online,Returned,69,Female,South,Lawyer,Platinum,Electronics,Cameras,167.83,309.56,0,104,CAMP015,Email,0.09,919
CUST0993,PROD031,3,579.34,2025-04-28,Online,Not Returned,64,Other,North,Lawyer,Platinum,Electronics,Cameras,462.43,579.34,20,72,CAMP042,Print,0.21,6266
CUST0358,PROD073,3,650.33,2024-07-03,Offline,Returned,54,Female,South,Artist,Bronze,Electronics,Laptops,346.79,650.33,15,188,CAMP007,Print,0.2,1339
CUST0657,PROD041,4,351.46,2024-01-28,Offline,Returned,37,Male,North,Artist,Silver,Books,Non-Fiction,195.31,351.46,20,183,CAMP013,TV,0.09,7006
CUST0866,PROD096,1,22.76,2025-03-13,Online,Returned,45,Female,North,Doctor,Silver,Home,Furniture,16.19,22.76,5,15,CAMP050,Social Media,0.1,7198
CUST0375,PROD030,3,435.32,2025-05-25,Online,Returned,38,Female,South,Engineer,Bronze,Clothing,Jackets,360.08,435.32,15,33,CAMP045,Print,0.09,3248
CUST0655,PROD089,4,476.87,2023-07-02,Online,Returned,64,Female,East,Engineer,Silver,Electronics,Cameras,302.32,476.87,0,21,CAMP038,Social Media,0.25,7042
CUST0717,PROD048,1,367.73,2023-10-27,Offline,Returned,60,Male,South,Salesperson,Bronze,Books,Fiction,247.04,367.73,20,124,CAMP045,Print,0.09,3248
CUST0634,PROD057,3,570.59,2025-03-29,Offline,Returned,45,Female,East,Engineer,Silver,Home,Kitchen,442.47,570.59,0,175,CAMP018,Email,0.13,6854
CUST0580,PROD095,1,434.05,2024-01-15,Offline,Not Returned,50,Male,South,Salesperson,Silver,Electronics,Laptops,313.72,434.05,15,152,CAMP023,Radio,0.09,4699
CUST0573,PROD017,3,748.75,2023-09-01,Offline,Returned,44,Male,West,Lawyer,Gold,Home,Decor,433.57,748.75,5,115,CAMP023,Radio,0.09,4699
CUST0882,PROD036,2,497.78,2023-07-30,Online,Returned,33,Female,West,Teacher,Platinum,Clothing,Shirts,390.67,497.78,20,118,CAMP035,Radio,0.09,5354
CUST0337,PROD069,2,586.76,2025-06-13,Online,Not Returned,54,Male,North,Doctor,Bronze,Electronics,Laptops,368.7,586.76,15,35,CAMP036,Email,0.16,7271
CUST0347,PROD096,2,22.76,2023-07-04,Online,Returned,20,Male,West,Teacher,Platinum,Home,Furniture,16.19,22.76,5,15,CAMP030,Print,0.28,3304
CUST0711,PROD091,1,425.91,2025-01-22,Online,Returned,40,Female,East,Lawyer,Platinum,Home,Kitchen,266.74,425.91,20,75,CAMP016,Radio,0.11,9001
CUST0061,PROD089,2,476.87,2025-01-09,Offline,Returned,65,Other,West,Doctor,Platinum,Electronics,Cameras,302.32,476.87,0,21,CAMP032,Social Media,0.05,1064
CUST0870,PROD023,3,174.72,2025-01-02,Online,Returned,33,Male,South,Salesperson,Platinum,Clothing,Pants,99.29,174.72,0,14,CAMP004,TV,0.03,5997
CUST0818,PROD022,4,45.65,2023-11-25,Offline,Not Returned,32,Female,North,Lawyer,Gold,Electronics,Phones,32.06,45.65,15,134,CAMP018,Email,0.13,6854
CUST0814,PROD051,1,644.99,2024-01-23,Offline,Not Returned,58,Other,West,Lawyer,Silver,Electronics,Cameras,461.93,644.99,0,138,CAMP017,TV,0.26,3221
CUST0224,PROD016,1,252.24,2024-10-15,Online,Returned,61,Other,North,Artist,Bronze,Beauty,Skincare,144.31,252.24,5,58,CAMP021,Radio,0.12,1050
CUST0001,PROD037,4,406.67,2024-02-11,Offline,Not Returned,20,Male,East,Doctor,Silver,Electronics,Phones,322.86,406.67,0,127,CAMP019,TV,0.06,614
CUST0855,PROD090,4,704.66,2025-06-03,Online,Not Returned,46,Other,North,Doctor,Platinum,Clothing,Jackets,419.44,704.66,15,112,CAMP026,Radio,0.21,3744
CUST0644,PROD006,4,714.55,2024-10-13,Online,Returned,32,Female,North,Teacher,Gold,Beauty,Skincare,369.85,714.55,0,159,CAMP020,TV,0.2,1925
CUST0652,PROD078,2,258.77,2023-09-20,Online,Not Returned,69,Male,West,Doctor,Bronze,Beauty,Makeup,167.41,258.77,20,179,CAMP027,Social Media,0.26,359
CUST0700,PROD048,3,367.73,2024-03-03,Offline,Not Returned,46,Male,West,Artist,Gold,Books,Fiction,247.04,367.73,20,124,CAMP036,Email,0.16,7271
CUST0988,PROD039,1,815.84,2023-10-18,Online,Returned,35,Male,West,Salesperson,Platinum,Electronics,Cameras,442.56,815.84,10,140,CAMP037,Email,0.24,9416
CUST0826,PROD052,2,239.93,2025-03-24,Online,Returned,46,Other,North,Salesperson,Platinum,Books,Fiction,182.28,239.93,0,24,CAMP013,TV,0.09,7006
CUST0862,PROD053,1,389.2,2023-07-28,Online,Not Returned,26,Female,South,Engineer,Silver,Books,Fiction,272.76,389.2,15,60,CAMP002,Radio,0.17,3223
CUST0071,PROD033,3,64.7,2024-06-08,Online,Returned,62,Male,West,Teacher,Platinum,Clothing,Jackets,46.34,64.7,10,11,CAMP047,Print,0.23,724
CUST0942,PROD096,4,22.76,2025-05-25,Online,Returned,19,Male,North,Teacher,Silver,Home,Furniture,16.19,22.76,5,15,CAMP003,Radio,0.18,5134
CUST0708,PROD039,2,815.84,2024-06-30,Online,Not Returned,52,Other,North,Teacher,Silver,Electronics,Cameras,442.56,815.84,10,140,CAMP010,Email,0.09,6096
CUST0186,PROD031,1,579.34,2025-01-02,Offline,Returned,60,Other,North,Doctor,Silver,Electronics,Cameras,462.43,579.34,20,72,CAMP045,Print,0.09,3248
